Entity,Code,Year,Renewables (TWh growth - equivalent)
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.2713375
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0.5107525
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1966,-0.27443027
Slovakia,SVK,1967,-0.9017
Slovakia,SVK,1968,-0.4443159
Slovakia,SVK,1969,-1.097722
Slovakia,SVK,1970,1.9602175
Slovakia,SVK,1971,-1.4507966
Slovakia,SVK,1972,0.20698977
Slovakia,SVK,1973,-0.6623659
Slovakia,SVK,1974,2.664247
Slovakia,SVK,1975,-0.65349436
Slovakia,SVK,1976,0.05026865
Slovakia,SVK,1977,1.150269
Slovakia,SVK,1978,-0.44059134
Slovakia,SVK,1979,-1.108871
Slovakia,SVK,1980,1.1029568
Slovakia,SVK,1981,-0.86048365
Slovakia,SVK,1982,-0.7096772
Slovakia,SVK,1983,0.3134408
Slovakia,SVK,1984,-0.81908655
Slovakia,SVK,1985,1.661828
Slovakia,SVK,1986,-1.3069887
Slovakia,SVK,1987,0.75994635
Slovakia,SVK,1988,-0.52338743
Slovakia,SVK,1989,0.6120968
Slovakia,SVK,1990,-0.24247313
Slovakia,SVK,1991,-1.395699
Slovakia,SVK,1992,1.5642471
Slovakia,SVK,1993,4.524194
Slovakia,SVK,1994,2.6258059
Slovakia,SVK,1995,1.5524197
Slovakia,SVK,1996,-1.9309139
Slovakia,SVK,1997,-0.48198986
Slovakia,SVK,1998,0.6002693
Slovakia,SVK,1999,0.6120968
Slovakia,SVK,2000,0.41693497
Slovakia,SVK,2001,1.6587429
Slovakia,SVK,2002,0.5872164
Slovakia,SVK,2003,-5.457651
Slovakia,SVK,2004,1.4713697
Slovakia,SVK,2005,1.6067162
Slovakia,SVK,2006,0.7597151
Slovakia,SVK,2007,0.5396328
Slovakia,SVK,2008,-0.9521618
Slovakia,SVK,2009,1.0478859
Slovakia,SVK,2010,2.9753456
Slovakia,SVK,2011,-2.4020424
Slovakia,SVK,2012,1.0448399
Slovakia,SVK,2013,2.3992634
Slovakia,SVK,2014,0.2145443
Slovakia,SVK,2015,-0.3100872
Slovakia,SVK,2016,1.4468346
Slovakia,SVK,2017,-0.294302
Slovakia,SVK,2018,-2.0440826
Slovakia,SVK,2019,2.2871494
Slovakia,SVK,2020,0.50725174
Slovakia,SVK,2021,-0.07874489
Slovakia,SVK,2022,-0.9493637
Slovenia,SVN,1991,1.874732
Slovenia,SVN,1992,-0.5470438
Slovenia,SVN,1993,-1.1473112
Slovenia,SVN,1994,1.0763435
Slovenia,SVN,1995,-0.43467712
Slovenia,SVN,1996,1.2301073
Slovenia,SVN,1997,-1.7061825
Slovenia,SVN,1998,1.0615597
Slovenia,SVN,1999,0.9535265
Slovenia,SVN,2000,0.40541077
Slovenia,SVN,2001,-0.17886925
Slovenia,SVN,2002,-1.3859777
Slovenia,SVN,2003,-1.0305882
Slovenia,SVN,2004,3.2215052
Slovenia,SVN,2005,-1.9252033
Slovenia,SVN,2006,0.3238516
Slovenia,SVN,2007,-0.8566599
Slovenia,SVN,2008,2.780673
Slovenia,SVN,2009,1.6368465
Slovenia,SVN,2010,-0.34422493
Slovenia,SVN,2011,-2.5744095
Slovenia,SVN,2012,1.3565645
Slovenia,SVN,2013,2.1482487
Slovenia,SVN,2014,3.803751
Slovenia,SVN,2015,-6.3301325
Slovenia,SVN,2016,1.6999083
Slovenia,SVN,2017,-1.6204815
Slovenia,SVN,2018,2.56353
Slovenia,SVN,2019,-0.3094988
Slovenia,SVN,2020,1.3684568
Slovenia,SVN,2021,-0.28956032
Slovenia,SVN,2022,-4.2829638
South Africa,ZAF,1966,-0.0029569492
South Africa,ZAF,1967,-0.029569998
South Africa,ZAF,1968,-0.005913891
South Africa,ZAF,1969,-0.008871105
South Africa,ZAF,1970,0.011828054
South Africa,ZAF,1971,0.25725803
South Africa,ZAF,1972,2.134946
South Africa,ZAF,1973,0.44650555
South Africa,ZAF,1974,0.43467736
South Africa,ZAF,1975,-0.035484076
South Africa,ZAF,1976,2.2354836
South Africa,ZAF,1977,0.20107603
South Africa,ZAF,1978,-0.109408855
South Africa,ZAF,1979,-2.256183
South Africa,ZAF,1980,-0.44946218
South Africa,ZAF,1981,1.9545698
South Africa,ZAF,1982,-1.8836021
South Africa,ZAF,1983,-1.2448926
South Africa,ZAF,1984,-0.103494644
South Africa,ZAF,1985,0.18924725
South Africa,ZAF,1986,2.9540324
South Africa,ZAF,1987,-0.017742157
South Africa,ZAF,1988,4.568548
South Africa,ZAF,1989,-1.1916666
South Africa,ZAF,1990,-5.171774
South Africa,ZAF,1991,2.8682797
South Africa,ZAF,1992,-3.6311824
South Africa,ZAF,1993,-1.7919354
South Africa,ZAF,1994,2.7440856
South Africa,ZAF,1995,-1.6115589
South Africa,ZAF,1996,2.5275536
South Africa,ZAF,1997,2.5602827
South Africa,ZAF,1998,-1.1982865
South Africa,ZAF,1999,-2.6781588
South Africa,ZAF,2000,2.031784
South Africa,ZAF,2001,1.6308608
South Africa,ZAF,2002,1.6410303
South Africa,ZAF,2003,-3.7769856
South Africa,ZAF,2004,0.37016916
South Africa,ZAF,2005,0.6382475
South Africa,ZAF,2006,4.3879623
South Africa,ZAF,2007,0.6529207
South Africa,ZAF,2008,-4.655757
South Africa,ZAF,2009,0.24358225
South Africa,ZAF,2010,-1.172492
South Africa,ZAF,2011,5.791311
South Africa,ZAF,2012,-5.5247116
South Africa,ZAF,2013,0.8070221
South Africa,ZAF,2014,6.4321423
South Africa,ZAF,2015,6.939472
South Africa,ZAF,2016,4.049383
South Africa,ZAF,2017,10.510107
South Africa,ZAF,2018,0.39650345
South Africa,ZAF,2019,0.2608719
South Africa,ZAF,2020,3.3372269
South Africa,ZAF,2021,10.246407
South Africa,ZAF,2022,3.8702126
South America,,1966,13.346863
South America,,1967,7.5621643
South America,,1968,8.56958
South America,,1969,11.487137
South America,,1970,33.356476
South America,,1971,21.908813
South America,,1972,29.112
South America,,1973,29.580887
South America,,1974,40.14972
South America,,1975,28.227966
South America,,1976,38.069458
South America,,1977,45.813446
South America,,1978,46.199097
South America,,1979,66.38989
South America,,1980,66.44098
South America,,1981,4.4628296
South America,,1982,57.46234
South America,,1983,61.430725
South America,,1984,77.43536
South America,,1985,72.58234
South America,,1986,77.26465
South America,,1987,61.147644
South America,,1988,38.253296
South America,,1989,31.15979
South America,,1990,35.75464
South America,,1991,74.59912
South America,,1992,26.498535
South America,,1993,91.49341
South America,,1994,83.15137
South America,,1995,51.83203
South America,,1996,54.76465
South America,,1997,79.391235
South America,,1998,31.328857
South America,,1999,0.045410156
South America,,2000,72.34766
South America,,2001,-104.877075
South America,,2002,73.32019
South America,,2003,58.2843
South America,,2004,51.75464
South America,,2005,94.2677
South America,,2006,69.53259
South America,,2007,94.83179
South America,,2008,50.859985
South America,,2009,66.77319
South America,,2010,40.15454
South America,,2011,101.211914
South America,,2012,-31.045898
South America,,2013,-18.158203
South America,,2014,-5.1708984
South America,,2015,24.790283
South America,,2016,58.01001
South America,,2017,84.12915
South America,,2018,110.49097
South America,,2019,50.93335
South America,,2020,-23.821777
South America,,2021,-18.964355
South America,,2022,260.55298
South Korea,KOR,1966,0.8128617
South Korea,KOR,1967,-0.09507036
South Korea,KOR,1968,-0.070044994
South Korea,KOR,1969,1.4756231
South Korea,KOR,1970,-0.6145451
South Korea,KOR,1971,0.29360533
South Korea,KOR,1972,0.14223123
South Korea,KOR,1973,-0.24723673
South Korea,KOR,1974,1.8374524
South Korea,KOR,1975,-0.6595535
South Korea,KOR,1976,0.31300306
South Korea,KOR,1977,-1.1707664
South Korea,KOR,1978,1.2265444
South Korea,KOR,1979,1.4449148
South Korea,KOR,1980,-1.1112156
South Korea,KOR,1981,2.0028634
South Korea,KOR,1982,-2.6090846
South Korea,KOR,1983,1.7115908
South Korea,KOR,1984,-0.87541056
South Korea,KOR,1985,3.5094233
South Korea,KOR,1986,-0.22202873
South Korea,KOR,1987,2.5296774
South Korea,KOR,1988,-5.8493357
South Korea,KOR,1989,2.8882008
South Korea,KOR,1990,5.08891
South Korea,KOR,1991,-3.5421772
South Korea,KOR,1992,-1.1461229
South Korea,KOR,1993,3.3446531
South Korea,KOR,1994,-5.5634484
South Korea,KOR,1995,2.0187879
South Korea,KOR,1996,-0.50090027
South Korea,KOR,1997,0.117637634
South Korea,KOR,1998,4.275318
South Korea,KOR,1999,-0.24968815
South Korea,KOR,2000,-0.43404293
South Korea,KOR,2001,-4.992417
South Korea,KOR,2002,2.890408
South Korea,KOR,2003,4.792165
South Korea,KOR,2004,-1.2764549
South Korea,KOR,2005,-1.6705027
South Korea,KOR,2006,0.1081934
South Korea,KOR,2007,1.8463955
South Korea,KOR,2008,0.9305153
South Korea,KOR,2009,1.2270746
South Korea,KOR,2010,4.0849037
South Korea,KOR,2011,3.5510406
South Korea,KOR,2012,1.1489811
South Korea,KOR,2013,7.4989605
South Korea,KOR,2014,6.354122
South Korea,KOR,2015,6.112171
South Korea,KOR,2016,7.825081
South Korea,KOR,2017,10.647358
South Korea,KOR,2018,17.50298
South Korea,KOR,2019,12.948814
South Korea,KOR,2020,15.588852
South Korea,KOR,2021,16.629623
South Korea,KOR,2022,26.380127
South and Central America (EI),,1966,14.073883
South and Central America (EI),,1967,8.037659
South and Central America (EI),,1968,9.295578
South and Central America (EI),,1969,12.310806
South and Central America (EI),,1970,34.54236
South and Central America (EI),,1971,27.075043
South and Central America (EI),,1972,29.687714
South and Central America (EI),,1973,30.36316
South and Central America (EI),,1974,41.407104
South and Central America (EI),,1975,27.60968
South and Central America (EI),,1976,41.441315
South and Central America (EI),,1977,46.104706
South and Central America (EI),,1978,50.651367
South and Central America (EI),,1979,69.708405
South and Central America (EI),,1980,68.86981
South and Central America (EI),,1981,7.255493
South and Central America (EI),,1982,56.394226
South and Central America (EI),,1983,64.19464
South and Central America (EI),,1984,80.598694
South and Central America (EI),,1985,75.09833
South and Central America (EI),,1986,82.96576
South and Central America (EI),,1987,63.187134
South and Central America (EI),,1988,41.578003
South and Central America (EI),,1989,31.04187
South and Central America (EI),,1990,38.378662
South and Central America (EI),,1991,73.464966
South and Central America (EI),,1992,23.430298
South and Central America (EI),,1993,92.17578
South and Central America (EI),,1994,79.79614
South and Central America (EI),,1995,52.14673
South and Central America (EI),,1996,61.37915
South and Central America (EI),,1997,78.04358
South and Central America (EI),,1998,32.142334
South and Central America (EI),,1999,11.033569
South and Central America (EI),,2000,72.64563
South and Central America (EI),,2001,-110.51904
South and Central America (EI),,2002,76.5116
South and Central America (EI),,2003,61.098145
South and Central America (EI),,2004,55.138794
South and Central America (EI),,2005,97.36621
South and Central America (EI),,2006,69.642334
South and Central America (EI),,2007,92.37097
South and Central America (EI),,2008,56.18628
South and Central America (EI),,2009,65.2063
South and Central America (EI),,2010,48.333984
South and Central America (EI),,2011,101.505615
South and Central America (EI),,2012,-22.630127
South and Central America (EI),,2013,-16.039307
South and Central America (EI),,2014,-4.952881
South and Central America (EI),,2015,31.509277
South and Central America (EI),,2016,64.736084
South and Central America (EI),,2017,97.9043
South and Central America (EI),,2018,115.26758
South and Central America (EI),,2019,41.256836
South and Central America (EI),,2020,-11.098145
South and Central America (EI),,2021,-5.915039
South and Central America (EI),,2022,262.79614
Spain,ESP,1966,22.387371
Spain,ESP,1967,-13.60511
Spain,ESP,1968,5.1185455
Spain,ESP,1969,18.377686
Spain,ESP,1970,-8.221199
Spain,ESP,1971,11.97403
Spain,ESP,1972,10.830605
Spain,ESP,1973,-19.404938
Spain,ESP,1974,4.8808136
Spain,ESP,1975,-13.117409
Spain,ESP,1976,-14.941998
Spain,ESP,1977,55.673313
Spain,ESP,1978,1.8645554
Spain,ESP,1979,17.966148
Spain,ESP,1980,-49.462044
Spain,ESP,1981,-22.298866
Spain,ESP,1982,13.179344
Spain,ESP,1983,2.3502274
Spain,ESP,1984,13.088242
Spain,ESP,1985,-0.38780212
Spain,ESP,1986,-14.405876
Spain,ESP,1987,2.7085648
Spain,ESP,1988,23.601944
Spain,ESP,1989,-47.256283
Spain,ESP,1990,17.824116
Spain,ESP,1991,5.529579
Spain,ESP,1992,-24.357826
Spain,ESP,1993,16.19046
Spain,ESP,1994,11.61438
Spain,ESP,1995,-13.502823
Spain,ESP,1996,49.851074
Spain,ESP,1997,-12.522179
Spain,ESP,1998,-0.25899506
Spain,ESP,1999,-28.208649
Spain,ESP,2000,25.787079
Spain,ESP,2001,39.423607
Spain,ESP,2002,-42.37182
Spain,ESP,2003,62.459618
Spain,ESP,2004,-17.224304
Spain,ESP,2005,-26.009033
Spain,ESP,2006,27.760208
Spain,ESP,2007,16.31285
Spain,ESP,2008,11.242859
Spain,ESP,2009,32.14508
Spain,ESP,2010,75.482834
Spain,ESP,2011,-26.695343
Spain,ESP,2012,5.5063477
Spain,ESP,2013,50.32071
Spain,ESP,2014,-2.926239
Spain,ESP,2015,-36.744904
Spain,ESP,2016,20.149017
Spain,ESP,2017,-43.70221
Spain,ESP,2018,46.25882
Spain,ESP,2019,-21.931854
Spain,ESP,2020,41.639404
Spain,ESP,2021,30.535645
Spain,ESP,2022,-12.418213
Sri Lanka,LKA,1966,0.10053778
Sri Lanka,LKA,1967,0.032526612
Sri Lanka,LKA,1968,0.18924749
Sri Lanka,LKA,1969,0.22177422
Sri Lanka,LKA,1970,0.56567204
Sri Lanka,LKA,1971,0.25193524
Sri Lanka,LKA,1972,0.06387091
Sri Lanka,LKA,1973,-0.44768786
Sri Lanka,LKA,1974,0.892715
Sri Lanka,LKA,1975,0.23360205
Sri Lanka,LKA,1976,0.09728503
Sri Lanka,LKA,1977,0.30870962
Sri Lanka,LKA,1978,0.4506452
Sri Lanka,LKA,1979,0.28239202
Sri Lanka,LKA,1980,0.054113388
Sri Lanka,LKA,1981,0.27056456
Sri Lanka,LKA,1982,0.10645151
Sri Lanka,LKA,1983,-1.1544085
Sri Lanka,LKA,1984,2.5873652
Sri Lanka,LKA,1985,0.897151
Sri Lanka,LKA,1986,0.7377682
Sri Lanka,LKA,1987,-1.3841662
Sri Lanka,LKA,1988,1.2410483
Sri Lanka,LKA,1989,0.6047044
Sri Lanka,LKA,1990,1.0160217
Sri Lanka,LKA,1991,-0.083387375
Sri Lanka,LKA,1992,-0.6407795
Sri Lanka,LKA,1993,2.6497574
Sri Lanka,LKA,1994,0.86669445
Sri Lanka,LKA,1995,1.2567205
Sri Lanka,LKA,1996,-3.7323122
Sri Lanka,LKA,1997,0.5777073
Sri Lanka,LKA,1998,1.3829241
Sri Lanka,LKA,1999,0.78668785
Sri Lanka,LKA,2000,-2.877015
Sri Lanka,LKA,2001,-0.3136387
Sri Lanka,LKA,2002,-1.2755375
Sri Lanka,LKA,2003,1.7446508
Sri Lanka,LKA,2004,-1.066967
Sri Lanka,LKA,2005,1.3588085
Sri Lanka,LKA,2006,3.3064022
Sri Lanka,LKA,2007,-2.0255194
Sri Lanka,LKA,2008,0.46231937
Sri Lanka,LKA,2009,-0.70771503
Sri Lanka,LKA,2010,4.969282
Sri Lanka,LKA,2011,-2.915104
Sri Lanka,LKA,2012,-3.4680414
Sri Lanka,LKA,2013,10.092778
Sri Lanka,LKA,2014,-6.3408737
Sri Lanka,LKA,2015,4.035097
Sri Lanka,LKA,2016,-4.6390324
Sri Lanka,LKA,2017,-0.18660927
Sri Lanka,LKA,2018,6.4380035
Sri Lanka,LKA,2019,-3.6584358
Sri Lanka,LKA,2020,0.61629295
Sri Lanka,LKA,2021,6.781044
Sri Lanka,LKA,2022,0.11863136
Sweden,SWE,1966,-2.7618256
Sweden,SWE,1967,11.227692
Sweden,SWE,1968,-1.6174774
Sweden,SWE,1969,-20.42984
Sweden,SWE,1970,-0.59334564
Sweden,SWE,1971,31.212166
Sweden,SWE,1972,5.3292236
Sweden,SWE,1973,18.67566
Sweden,SWE,1974,-7.8429565
Sweden,SWE,1975,0.9824829
Sweden,SWE,1976,-8.186417
Sweden,SWE,1977,-3.9343414
Sweden,SWE,1978,12.322723
Sweden,SWE,1979,10.064545
Sweden,SWE,1980,-5.346985
Sweden,SWE,1981,3.2553864
Sweden,SWE,1982,-13.60083
Sweden,SWE,1983,26.498749
Sweden,SWE,1984,14.184387
Sweden,SWE,1985,8.969543
Sweden,SWE,1986,-29.164337
Sweden,SWE,1987,32.226257
Sweden,SWE,1988,-5.5694275
Sweden,SWE,1989,5.993149
Sweden,SWE,1990,1.4620514
Sweden,SWE,1991,-27.625992
Sweden,SWE,1992,33.399002
Sweden,SWE,1993,1.4158173
Sweden,SWE,1994,-45.728027
Sweden,SWE,1995,27.097687
Sweden,SWE,1996,-49.002533
Sweden,SWE,1997,53.46855
Sweden,SWE,1998,17.149246
Sweden,SWE,1999,-9.14183
Sweden,SWE,2000,25.147522
Sweden,SWE,2001,-1.0646667
Sweden,SWE,2002,-36.947342
Sweden,SWE,2003,-37.15152
Sweden,SWE,2004,28.391296
Sweden,SWE,2005,35.576874
Sweden,SWE,2006,-28.81392
Sweden,SWE,2007,17.929642
Sweden,SWE,2008,12.208969
Sweden,SWE,2009,-7.0482635
Sweden,SWE,2010,10.631744
Sweden,SWE,2011,4.5653534
Sweden,SWE,2012,37.461426
Sweden,SWE,2013,-44.42476
Sweden,SWE,2014,9.206741
Sweden,SWE,2015,45.931732
Sweden,SWE,2016,-33.04825
Sweden,SWE,2017,16.383026
Sweden,SWE,2018,-12.654541
Sweden,SWE,2019,20.888977
Sweden,SWE,2020,31.222473
Sweden,SWE,2021,11.970825
Sweden,SWE,2022,9.011383
Switzerland,CHE,1966,10.116814
Switzerland,CHE,1967,6.8945312
Switzerland,CHE,1968,-0.9902191
Switzerland,CHE,1969,-3.7559814
Switzerland,CHE,1970,2.7425919
Switzerland,CHE,1971,-0.38116455
Switzerland,CHE,1972,-14.222206
Switzerland,CHE,1973,6.9565277
Switzerland,CHE,1974,3.7370071
Switzerland,CHE,1975,12.967567
Switzerland,CHE,1976,-18.884468
Switzerland,CHE,1977,26.732597
Switzerland,CHE,1978,-9.532036
Switzerland,CHE,1979,-4.94442
Switzerland,CHE,1980,10.764885
Switzerland,CHE,1981,5.7988434
Switzerland,CHE,1982,2.3557434
Switzerland,CHE,1983,-2.6674347
Switzerland,CHE,1984,-15.370834
Switzerland,CHE,1985,6.369026
Switzerland,CHE,1986,2.8198166
Switzerland,CHE,1987,5.4013214
Switzerland,CHE,1988,3.3193207
Switzerland,CHE,1989,-17.75042
Switzerland,CHE,1990,-0.21975708
Switzerland,CHE,1991,6.7453384
Switzerland,CHE,1992,2.0030518
Switzerland,CHE,1993,9.122345
Switzerland,CHE,1994,9.923828
Switzerland,CHE,1995,-11.45562
Switzerland,CHE,1996,-18.86087
Switzerland,CHE,1997,15.810951
Switzerland,CHE,1998,-1.5836868
Switzerland,CHE,1999,19.515007
Switzerland,CHE,2000,-9.105309
Switzerland,CHE,2001,12.616066
Switzerland,CHE,2002,-18.62336
Switzerland,CHE,2003,-1.7563553
Switzerland,CHE,2004,-3.4381561
Switzerland,CHE,2005,-7.67585
Switzerland,CHE,2006,-0.917305
Switzerland,CHE,2007,11.740974
Switzerland,CHE,2008,1.8306046
Switzerland,CHE,2009,-1.432106
Switzerland,CHE,2010,0.6432495
Switzerland,CHE,2011,-10.07605
Switzerland,CHE,2012,17.358719
Switzerland,CHE,2013,-0.20487976
Switzerland,CHE,2014,-0.50045013
Switzerland,CHE,2015,0.8459091
Switzerland,CHE,2016,-9.040787
Switzerland,CHE,2017,-0.0827713
Switzerland,CHE,2018,1.7989883
Switzerland,CHE,2019,8.638016
Switzerland,CHE,2020,0.59796906
Switzerland,CHE,2021,-2.2284088
Switzerland,CHE,2022,-15.305618
Taiwan,TWN,1966,0.2217741
Taiwan,TWN,1967,-0.079838276
Taiwan,TWN,1968,3.6370974
Taiwan,TWN,1969,-2.4010763
Taiwan,TWN,1970,-0.5529566
Taiwan,TWN,1971,0.66827965
Taiwan,TWN,1972,1.6115589
Taiwan,TWN,1973,-0.7008066
Taiwan,TWN,1974,3.8618288
Taiwan,TWN,1975,1.6440849
Taiwan,TWN,1976,-2.8948917
Taiwan,TWN,1977,-0.76586056
Taiwan,TWN,1978,2.7884407
Taiwan,TWN,1979,-1.1798391
Taiwan,TWN,1980,-4.852419
Taiwan,TWN,1981,5.514785
Taiwan,TWN,1982,-0.005405426
Taiwan,TWN,1983,0.60009
Taiwan,TWN,1984,-1.7843809
Taiwan,TWN,1985,4.7764235
Taiwan,TWN,1986,0.38530922
Taiwan,TWN,1987,-1.8410397
Taiwan,TWN,1988,-2.4685526
Taiwan,TWN,1989,1.17455
Taiwan,TWN,1990,4.5397167
Taiwan,TWN,1991,-7.372672
Taiwan,TWN,1992,8.049502
Taiwan,TWN,1993,-7.3283224
Taiwan,TWN,1994,2.8949852
Taiwan,TWN,1995,-0.2516489
Taiwan,TWN,1996,-0.01038456
Taiwan,TWN,1997,1.663516
Taiwan,TWN,1998,3.0885105
Taiwan,TWN,1999,-2.9188519
Taiwan,TWN,2000,-0.5266037
Taiwan,TWN,2001,2.3738327
Taiwan,TWN,2002,-5.9415865
Taiwan,TWN,2003,1.2654123
Taiwan,TWN,2004,0.69695187
Taiwan,TWN,2005,2.6089811
Taiwan,TWN,2006,0.5089989
Taiwan,TWN,2007,2.345955
Taiwan,TWN,2008,-0.9401722
Taiwan,TWN,2009,-1.1745358
Taiwan,TWN,2010,2.229971
Taiwan,TWN,2011,0.89372444
Taiwan,TWN,2012,4.7622757
Taiwan,TWN,2013,0.44437408
Taiwan,TWN,2014,-3.2900639
Taiwan,TWN,2015,1.0092525
Taiwan,TWN,2016,5.8904095
Taiwan,TWN,2017,-1.025116
Taiwan,TWN,2018,0.34425545
Taiwan,TWN,2019,6.701498
Taiwan,TWN,2020,-0.23249817
Taiwan,TWN,2021,5.80624
Taiwan,TWN,2022,16.497314
Thailand,THA,1966,0.65940857
Thailand,THA,1967,0.8989248
Thailand,THA,1968,0.109408855
Thailand,THA,1969,-1.0615594
Thailand,THA,1970,2.191129
Thailand,THA,1971,0.7717743
Thailand,THA,1972,-0.9462366
Thailand,THA,1973,0.4494624
Thailand,THA,1974,1.7091393
Thailand,THA,1975,2.782527
Thailand,THA,1976,0.703763
Thailand,THA,1977,-1.0999994
Thailand,THA,1978,-3.4153228
Thailand,THA,1979,3.409409
Thailand,THA,1980,-5.884409
Thailand,THA,1981,5.0298386
Thailand,THA,1982,2.5489254
Thailand,THA,1983,-0.52043056
Thailand,THA,1984,1.2448931
Thailand,THA,1985,-1.1532269
Thailand,THA,1986,5.442931
Thailand,THA,1987,-4.3472433
Thailand,THA,1988,-0.91897297
Thailand,THA,1989,5.277439
Thailand,THA,1990,-1.7993526
Thailand,THA,1991,-1.1524286
Thailand,THA,1992,-1.0524855
Thailand,THA,1993,-1.5884686
Thailand,THA,1994,2.407466
Thailand,THA,1995,6.767642
Thailand,THA,1996,2.0446606
Thailand,THA,1997,-0.18141937
Thailand,THA,1998,-5.77886
Thailand,THA,1999,-4.525035
Thailand,THA,2000,7.5921984
Thailand,THA,2001,1.0186768
Thailand,THA,2002,3.783142
Thailand,THA,2003,0.9297638
Thailand,THA,2004,-1.9263725
Thailand,THA,2005,0.33667374
Thailand,THA,2006,7.823044
Thailand,THA,2007,0.9209614
Thailand,THA,2008,0.5860882
Thailand,THA,2009,2.40905
Thailand,THA,2010,-0.6830864
Thailand,THA,2011,9.038685
Thailand,THA,2012,7.289566
Thailand,THA,2013,1.4675713
Thailand,THA,2014,7.1978645
Thailand,THA,2015,0.3577652
Thailand,THA,2016,7.0451965
Thailand,THA,2017,11.730873
Thailand,THA,2018,18.755112
Thailand,THA,2019,8.822464
Thailand,THA,2020,-7.217575
Thailand,THA,2021,1.472435
Thailand,THA,2022,2.7978897
Trinidad and Tobago,TTO,2011,-0.000074611045
Trinidad and Tobago,TTO,2012,-0.000073694624
Trinidad and Tobago,TTO,2013,-0.00007280614
Trinidad and Tobago,TTO,2014,0.0012392774
Trinidad and Tobago,TTO,2015,0.0017792657
Trinidad and Tobago,TTO,2016,-0.00008895714
Trinidad and Tobago,TTO,2017,-0.000087898225
Trinidad and Tobago,TTO,2018,-0.00008686446
Trinidad and Tobago,TTO,2019,-0.000054457225
Trinidad and Tobago,TTO,2020,-0.000054067
Trinidad and Tobago,TTO,2021,-0.00009356346
Trinidad and Tobago,TTO,2022,-0.000053117983
Turkey,TUR,1966,0.5406852
Turkey,TUR,1967,0.29202223
Turkey,TUR,1968,2.3640456
Turkey,TUR,1969,0.7954912
Turkey,TUR,1970,-1.2568827
Turkey,TUR,1971,-1.2623911
Turkey,TUR,1972,1.7979498
Turkey,TUR,1973,-1.7063303
Turkey,TUR,1974,2.2567606
Turkey,TUR,1975,7.5753174
Turkey,TUR,1976,7.118971
Turkey,TUR,1977,0.7659607
Turkey,TUR,1978,1.9961338
Turkey,TUR,1979,2.8468018
Turkey,TUR,1980,3.1036072
Turkey,TUR,1981,3.666172
Turkey,TUR,1982,4.233963
Turkey,TUR,1983,-8.350536
Turkey,TUR,1984,6.223892
Turkey,TUR,1985,-4.1304703
Turkey,TUR,1986,-0.4027977
Turkey,TUR,1987,19.986057
Turkey,TUR,1988,30.580814
Turkey,TUR,1989,-32.572906
Turkey,TUR,1990,15.449661
Turkey,TUR,1991,-1.2469482
Turkey,TUR,1992,11.48159
Turkey,TUR,1993,21.883537
Turkey,TUR,1994,-9.963562
Turkey,TUR,1995,15.218597
Turkey,TUR,1996,14.434425
Turkey,TUR,1997,-1.5728989
Turkey,TUR,1998,6.9882355
Turkey,TUR,1999,-22.641747
Turkey,TUR,2000,-11.105423
Turkey,TUR,2001,-20.591026
Turkey,TUR,2002,27.606232
Turkey,TUR,2003,3.97126
Turkey,TUR,2004,30.327011
Turkey,TUR,2005,-19.64885
Turkey,TUR,2006,13.105576
Turkey,TUR,2007,-23.674149
Turkey,TUR,2008,-6.308197
Turkey,TUR,2009,9.707764
Turkey,TUR,2010,48.13237
Turkey,TUR,2011,5.7604523
Turkey,TUR,2012,19.301361
Turkey,TUR,2013,13.440384
Turkey,TUR,2014,-48.838272
Turkey,TUR,2015,82.28009
Turkey,TUR,2016,18.711868
Turkey,TUR,2017,-8.776627
Turkey,TUR,2018,27.437515
Turkey,TUR,2019,90.848816
Turkey,TUR,2020,-11.139587
Turkey,TUR,2021,-25.54007
Turkey,TUR,2022,48.808197
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
